,original,gen,PSNR,CS,CPL,SSIM,label
2428,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X911_20200513_OH01_DG06_2_7.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1974X911_20200513_OH01_DG06_2_7_torchvision.jpg,22.52251543,0.83144194,38.32326,0.879155743,Ok
2429,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2180D691_240.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2180D691_240_torchvision.jpg,12.84807447,0.8315833,29.62016,0.526787322,Ok
2430,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26711612_524.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26711612_524_torchvision.jpg,12.56007724,0.84693754,32.374596,0.84421278,Ok
2431,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23682202_373.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_23682202_373_torchvision.jpg,5.654159858,0.052837282,90.78029,0.295092326,Lost
2432,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Y083_307.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2274Y083_307_torchvision.jpg,17.51625411,0.9198855,17.965618,0.853543191,Ok
2433,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2467D081_454.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2467D081_454_torchvision.jpg,21.68783617,0.8484175,19.0048,0.924805965,Ok
2434,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2071X121_719.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2071X121_719_torchvision.jpg,13.24652674,0.55126256,65.981094,0.70687243,Lost
2435,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1975E191_704.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1975E191_704_torchvision.jpg,13.23047722,0.3462237,140.50241,0.743931794,Lost
2436,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2279P971_356.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2279P971_356_torchvision.jpg,17.35212535,0.87697935,47.432304,0.760296462,Ok
2437,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078R041_196.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2078R041_196_torchvision.jpg,22.14570752,0.92275923,11.588139,0.879838922,Ok
2438,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470Z851_468.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2470Z851_468_torchvision.jpg,22.26412391,0.88038117,35.58272,0.855349987,Ok
2439,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23681065_372.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_23681065_372_torchvision.jpg,22.01851808,0.77172685,41.704887,0.881210794,Ok
2440,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2873G711_563.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2873G711_563_torchvision.jpg,19.3820488,0.8444905,26.805725,0.848840776,Ok
2441,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2466R761_453.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2466R761_453_torchvision.jpg,14.97636997,0.3437764,56.608986,0.728567651,Lost
2442,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2177Z611_238.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2177Z611_238_torchvision.jpg,11.40359485,0.45664814,58.358856,0.74258933,Lost
2443,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D022_20200512_OH01_DG06_2_5_torchvision.jpg,19.70037559,0.7087636,25.54878,0.888412186,Ok
2444,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23681065_372.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_23681065_372_torchvision.jpg,18.3272177,0.4885345,72.358475,0.828774194,Lost
2445,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369G561_383.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2369G561_383_torchvision.jpg,17.85542595,0.4015343,36.61167,0.827353131,Ok
2446,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2367S991_371.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2367S991_371_torchvision.jpg,15.97622447,0.5515914,42.641907,0.855755559,Lost
2447,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1573P711_609.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1573P711_609_torchvision.jpg,23.16932386,0.44347572,40.727135,0.835113187,Lost
2448,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1970Y932_20200429_OH01_DG06_2_12_torchvision.jpg,11.56683406,0.79383,31.118708,0.786700555,Lost
2449,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P871_20200512_OH01_DG06_2_3_torchvision.jpg,11.7088177,0.6144451,76.2128,0.755229347,Ok
2450,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078Y741_198.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2078Y741_198_torchvision.jpg,13.29456983,0.8420352,37.260796,0.751130475,Ok
2451,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374R571_428.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2374R571_428_torchvision.jpg,13.0585097,0.7809568,36.48197,0.754556539,Ok
2452,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D551_20200514_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1778D551_20200514_OH01_DG06_2_5_torchvision.jpg,16.93494426,0.6030853,44.93985,0.821004102,Lost
2453,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3077Q472_582.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_3077Q472_582_torchvision.jpg,14.22887181,0.50936806,47.57426,0.81309158,Lost
2454,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2466R761_453.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2466R761_453_torchvision.jpg,11.00117315,0.06396636,85.77638,0.602497285,Lost
2455,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075Z821_774.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2075Z821_774_torchvision.jpg,25.5356604,0.9113204,12.996539,0.952400135,Ok
2456,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1679R341_20200409_OH01_DG06_2_11_torchvision.jpg,21.24233555,0.87426984,16.313335,0.893716386,Ok
2457,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075R191_765.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2075R191_765_torchvision.jpg,10.01437276,0.18299185,93.62296,0.689523116,Lost
2458,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2474S552_472.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2474S552_472_torchvision.jpg,11.94954339,0.86570656,18.780704,0.806297797,Ok
2459,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1875D041_675_torchvision.jpg,21.22678522,0.696501,37.987434,0.88277251,Ok
2460,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1875D041_675_torchvision.jpg,11.76843293,0.801299,23.957037,0.831954529,Ok
2461,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_22671862_246.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_22671862_246_torchvision.jpg,20.32695526,0.7888086,38.95803,0.801648754,Ok
2462,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273A963_836.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2273A963_836_torchvision.jpg,15.53086236,0.8808398,26.680063,0.840037286,Ok
2463,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D301_20200403_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1775D301_20200403_OH01_DG06_2_15_torchvision.jpg,20.93084411,0.8682609,27.212322,0.897032796,Ok
2464,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578H763_20200409_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1578H763_20200409_OH01_DG06_2_11_torchvision.jpg,15.1469843,0.876631,19.92838,0.86963792,Ok
2465,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074E222_732.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074E222_732_torchvision.jpg,22.391029,0.9165012,14.712374,0.933031913,Ok
2466,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173X932_792.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2173X932_792_torchvision.jpg,18.0763995,0.87204623,30.22211,0.86818201,Ok
2467,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274C521_293.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2274C521_293_torchvision.jpg,10.33264586,0.86108726,34.13199,0.728252361,Ok
2468,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176Q791_226.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2176Q791_226_torchvision.jpg,23.11088122,0.8468135,18.944355,0.909451328,Ok
2469,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174C644_800.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2174C644_800_torchvision.jpg,16.75347101,0.45048484,67.79848,0.74603444,Ok
2470,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275R442_329.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2275R442_329_torchvision.jpg,12.47564373,0.6176674,46.217182,0.746201089,Lost
2471,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3076S741_581.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_3076S741_581_torchvision.jpg,17.01149691,0.5684684,42.43337,0.771778888,Lost
2472,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277F971_344.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2277F971_344_torchvision.jpg,18.86572853,0.87530184,21.806767,0.883564579,Ok
2473,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174B363_796.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2174B363_796_torchvision.jpg,18.95420546,0.5536699,10.695014,0.560047313,Ok
2474,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969H751_685.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1969H751_685_torchvision.jpg,13.72733937,0.7367434,18.824902,0.852819656,Ok
2475,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1775D511_658.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1775D511_658_torchvision.jpg,14.10875106,0.6800909,76.88534,0.716142759,Ok
2476,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z011_20200416_OH01_DG06_2_16.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1674Z011_20200416_OH01_DG06_2_16_torchvision.jpg,12.66759856,0.5082862,63.896156,0.599714976,Ok
2477,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D721_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074D721_20200512_OH01_DG06_2_4_torchvision.jpg,15.56862894,0.8383003,41.606117,0.707287894,Ok
2478,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D721_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074D721_20200512_OH01_DG06_2_4_torchvision.jpg,11.37800634,0.56538415,77.73501,0.742767757,Ok
2479,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974E431_20200402_OH01_DG06_2_20_torchvision.jpg,11.62486913,0.41129977,80.177414,0.689839519,Lost
2480,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174C644_800.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2174C644_800_torchvision.jpg,15.41512135,0.6252991,46.47608,0.836951176,Lost
2481,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X943_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974X943_20200513_OH01_DG06_2_4_torchvision.jpg,14.44610815,0.27107602,80.38579,0.578263929,Lost
2482,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074E222_732.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2074E222_732_torchvision.jpg,12.25627465,0.1107216,104.06221,0.67893615,Lost
2483,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G041_737.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2074G041_737_torchvision.jpg,10.62328976,0.671225,80.78289,0.446268299,Lost
2484,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273B242_838.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2273B242_838_torchvision.jpg,20.39537038,0.87708426,17.106304,0.919506304,Ok
2485,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2168Q362_214.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2168Q362_214_torchvision.jpg,12.63099173,0.9137104,10.923602,0.855537098,Ok
2486,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176W912_230.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2176W912_230_torchvision.jpg,13.09280477,0.8411611,32.292362,0.761127425,Ok
2487,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P871_366.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2366P871_366_torchvision.jpg,12.94996549,0.3960157,69.87998,0.721740351,Lost
2488,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277Y994_347.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2277Y994_347_torchvision.jpg,15.07503322,0.6899178,45.311363,0.836388433,Ok
2489,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2266B001_245.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2266B001_245_torchvision.jpg,16.28952848,0.37726724,50.36355,0.827140911,Lost
2490,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470R631_464.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470R631_464_torchvision.jpg,13.04733172,0.61172485,75.919266,0.792651108,Lost
2491,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277B023_343.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2277B023_343_torchvision.jpg,14.66248982,0.6427065,58.212635,0.753534939,Ok
2492,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479D852_480.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2479D852_480_torchvision.jpg,16.70667634,0.71995014,38.288155,0.805930589,Ok
