,Unnamed: 0,original,gen,PSNR,CS,CPL,SSIM,label,Hist_correlation,Hist_intersection,KL,MSE,WD,TSI,SSS1,VAE,VIF,VAE2D
546,701,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776G402_661.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1776G402_661_torchvision.jpg,6.347113038,0.19271033,163.02226,0.536217374,0,-0.18176656,23591,inf,106.2583761,57.30216675,0.438270548,0.043706603,0.090420382,0.051727387,0.013920853
685,705,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776G402_661.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1776G402_661_torchvision.jpg,17.55003309,0.85812455,22.340279,0.842341412,1,0.630997957,90239,0.573783621,85.10530396,20.36899414,1.443101761,0.007121843,0.033435368,0.361503793,0.024150042
834,281,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776G402_661.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1776G402_661_torchvision.jpg,10.19381998,0.7970636,29.851551,0.644828998,1,-0.21929414,34528,2.436850224,103.7122009,60.45233154,3.676418787,0.019439463,0.039893291,0.319744666,0.04045117
254,921,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776R262_662.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1776R262_662_torchvision.jpg,19.14343006,0.8588267,12.679075,0.941788914,1,0.420578368,65388,inf,50.24131673,13.23381958,0.144496086,0.010343119,0.023354183,0.362730504,0.008610683
835,489,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776R262_662.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1776R262_662_torchvision.jpg,13.41283579,0.83380216,17.23634,0.865849678,1,0.347378497,50152,1.428905587,77.23956299,34.48915405,0.499902153,0.020237448,0.055991494,0.391790568,0.006509098
962,344,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776R262_662.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1776R262_662_torchvision.jpg,18.4278633,0.8131159,22.829678,0.922046634,1,0.070342641,34286,1.796696466,7.579158529,21.71677856,1.076577789,0.029681785,0.021601026,0.332150955,0.016589892
547,1007,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776R262_663.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1776R262_663_torchvision.jpg,10.76264743,0.8086329,17.959137,0.830939713,1,0.072177768,41160,1.757634711,99.20354207,58.08670044,0.077311644,0.017736426,0.046559353,0.361295101,0.009137588
963,1100,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776R262_663.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1776R262_663_torchvision.jpg,20.62014365,0.84344804,19.751877,0.916405344,1,0.316356935,62042,1.063256427,14.62586873,14.88071899,1.07825954,0.003994667,0.028806789,0.353242905,0.01161825
1266,387,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776R262_663.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1776R262_663_torchvision.jpg,18.96128883,0.79650587,22.523829,0.915163331,1,0.030390796,37494,inf,7.619685872,20.93557129,1.022492661,0.00661681,0.025335788,0.352392309,0.023371871
109,417,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1866F861_664.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1866F861_664_torchvision.jpg,17.65463282,0.88940156,17.418842,0.904702686,1,0.554379569,63506,inf,67.31304932,21.3793335,1.200574853,0.01536711,0.048570853,0.463233112,0.01677195
1267,1130,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1866F861_664.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1866F861_664_torchvision.jpg,25.65606161,0.88639516,19.189375,0.921359643,1,0.319111116,74611,-0.020642231,19.96523844,4.923327637,0.643780577,0.012064536,0.039019363,0.459129323,0.01745812
110,1172,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1866G461_665.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1866G461_665_torchvision.jpg,20.78406717,0.8087358,25.371525,0.887582059,1,0.076519007,43634,0.155229434,28.16786499,8.315338135,0.940215264,0.037848033,0.048885696,0.422355984,0.020971096
1113,270,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1866G461_665.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1866G461_665_torchvision.jpg,21.03089519,0.8473805,24.463099,0.900679898,1,0.237936444,56386,0.079638074,9.253651937,9.470214844,0.100532045,0.020396939,0.035217741,0.390737106,0.013676813
964,959,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_18692902_666.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_18692902_666_torchvision.jpg,21.37400394,0.7549428,37.737484,0.876969905,1,0.688116509,76814,0.768961794,28.68343302,7.017279053,0.927482877,0.015767742,0.035289972,0.341588069,0.014341478
400,1276,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1870D831_667.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1870D831_667_torchvision.jpg,18.48737142,0.455665,26.321283,0.851046845,0,-0.022878646,19937,0.070358084,82.79062703,17.38753052,0.18869863,0.028395006,0.026261261,0.191111132,0.008556721
965,954,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1870D831_667.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1870D831_667_torchvision.jpg,15.12585,0.087455764,31.389414,0.739446,0,-0.023377378,5408,inf,65.09294027,26.7114624,1.553687622,0.030852532,0.004647108,0.001697192,0.001226372
111,1220,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1871P741_668.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1871P741_668_torchvision.jpg,20.90530398,0.8819547,23.775105,0.883966243,1,0.318412095,89970,0.627713843,30.80404663,12.41655273,0.026822407,0.006198526,0.047123825,0.384820244,0.015232637
255,432,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1871P741_668.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1871P741_668_torchvision.jpg,22.70604669,0.89506114,21.034397,0.909253646,1,0.768480187,120664,inf,20.68888753,5.447747803,0.72660225,0.004250193,0.035157882,0.412161409,0.018384352
548,257,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1871P741_668.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1871P741_668_torchvision.jpg,16.01152327,0.6623832,75.459816,0.73055592,0,0.485929742,91674,0.755299501,79.37610067,23.35740356,1.568988503,0.029564617,0.058276954,0.268767884,0.02272917
1114,1271,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1871X581_669.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1871X581_669_torchvision.jpg,20.47571202,0.6839261,68.766495,0.889989607,1,0.274814805,73868,0.018979543,13.93827922,4.424334717,2.423214286,0.032313704,0.037197749,0.353855499,0.013364894
112,739,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H221_670.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1874H221_670_torchvision.jpg,17.41813565,0.6001666,47.64818,0.816999454,0,0.27089374,76958,0.791143829,21.85574951,11.59029541,1.92040729,0.05288788,0.038652835,0.255063021,0.016340576
401,880,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H522_671_torchvision.jpg,16.78185653,0.80293536,18.060291,0.863530022,1,0.160871046,74603,inf,37.51630656,16.11013184,1.695835372,0.02198977,0.04745058,0.307286047,0.015086096
966,1297,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1874H522_671_torchvision.jpg,11.8536266,0.42586586,41.652332,0.686351417,0,0.816934258,110594,inf,25.74249878,26.83574219,2.997994129,0.010423131,0.005939996,0.120051473,0.015009256
1115,442,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1874H522_671_torchvision.jpg,17.37197752,0.69306767,29.886627,0.817731369,1,0.748008801,112875,inf,15.35393066,15.75540771,0.444887476,0.016825171,0.032373884,0.246340675,0.012715645
1268,311,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1874H522_671_torchvision.jpg,19.80398206,0.7751844,21.542713,0.873542735,1,0.629913798,109224,inf,12.21764119,10.17435913,0.234497309,0.008753086,0.031046925,0.304638859,0.002847917
256,1101,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H741_672.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1874H741_672_torchvision.jpg,12.06611795,0.17430034,136.42415,0.24877734,0,0.768801828,127681,inf,51.49325968,10.28564453,13.82007094,0.065470934,0.074877989,0.05108401,0.01614188
967,991,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H961_673.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1874H961_673_torchvision.jpg,11.09833065,0.55005974,36.432343,0.530045734,1,-0.095654317,104046,inf,9.096022542,45.63436279,4.13842955,0.016280156,0.052976876,0.169864783,0.015183014
1116,83,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H961_673.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1874H961_673_torchvision.jpg,8.312945964,0.41655535,45.459465,0.387434761,0,-0.087731265,100558,inf,17.37747192,59.98005371,8.445823141,0.032142796,0.053990439,0.124438427,0.026377151
836,599,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875A971_674.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1875A971_674_torchvision.jpg,10.11230521,0.83942145,45.157257,0.683779859,1,-0.077080576,77479,0.95038014,76.83226522,46.33640137,1.014408023,0.043686103,0.110288112,0.317739661,0.035553123
1269,912,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1875D041_675_torchvision.jpg,18.85598929,0.62146723,38.483425,0.855963461,1,0.027657935,19436,inf,62.21650594,16.58752441,0.413772016,0.019867335,0.011352638,0.222117549,0.004683459
968,69,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D311_676.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1875D311_676_torchvision.jpg,21.1448133,0.7866172,25.992035,0.925431151,1,0.787882069,100370,0.317223524,34.28000692,9.27388916,0.298929795,0.015893197,0.021910951,0.336216163,0.005415612
1117,123,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D311_676.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1875D311_676_torchvision.jpg,15.06003029,0.29498842,59.021873,0.840158677,0,0.046107451,24633,2.120311814,73.37757161,24.03899536,1.289028865,0.01200522,0.010749074,0.096856577,0.00722067
686,479,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1964E441_678.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1964E441_678_torchvision.jpg,15.73703987,0.8978539,23.270987,0.844028718,1,0.17435206,55200,1.411181055,52.05631307,22.24943237,0.760677593,0.003379792,0.072601232,0.323428163,0.024695939
1270,42,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1964E442_679.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1964E442_679_torchvision.jpg,14.88785469,0.7167065,69.23755,0.826565627,1,0.20324702,65850,0.308651496,9.485957845,20.68294678,0.052831458,0.051747434,0.040875666,0.364986855,0.021841726
687,50,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1965E501_680.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1965E501_680_torchvision.jpg,15.47837259,0.50750166,53.083527,0.665450143,0,0.257633683,43399,1.709459148,80.92844442,20.96981812,2.824785959,0.006573051,0.059465837,0.320354307,0.014279023
1271,955,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1965E501_680.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1965E501_680_torchvision.jpg,17.90315788,0.8147028,20.17554,0.876468076,1,0.055739983,39701,inf,44.83781128,18.60437012,0.144049658,0.04415633,0.02155634,0.44122112,0.028223762
402,842,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1966F013_682.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1966F013_682_torchvision.jpg,11.13946307,0.06729434,54.654736,0.594144124,0,0.553062788,88222,inf,60.89159953,11.80620728,3.524541341,0.009308361,0.035999413,0.02269011,0.005401628
969,816,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1966F013_682.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1966F013_682_torchvision.jpg,15.7143488,0.7337784,24.658504,0.845679672,1,0.278091472,65761,inf,33.74905192,24.38423462,1.765264188,0.011876276,0.018659549,0.384100409,0.014833886
1118,266,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1966F013_682.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1966F013_682_torchvision.jpg,17.24018549,0.8287723,19.775997,0.911928985,1,0.720764961,94899,0.517688176,22.86836955,16.1276001,0.15412182,0.006363309,0.03817192,0.424950794,0.010282768
257,1296,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1967E671_683.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1967E671_683_torchvision.jpg,13.53918623,0.5757627,39.18235,0.931190153,0,0.422258436,76118,inf,24.74710897,3.863702393,0.609631849,0.009713614,0.073455062,0.415091982,0.027817409
549,436,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1967E671_683.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1967E671_683_torchvision.jpg,14.1044389,0.7002206,20.308044,0.827574095,1,0.036122535,40560,0.035263109,84.58513794,27.52246704,1.421752691,0.020565424,0.052072244,0.328436616,0.004839598
970,949,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1967E671_683.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1967E671_683_torchvision.jpg,14.98851383,0.6245216,24.381262,0.785496539,1,-0.020242445,17484,inf,47.21227417,27.80479736,2.309167074,0.004186529,0.007516534,0.270141983,0.011218426
258,1261,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1968B351_684.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1968B351_684_torchvision.jpg,27.32136967,0.8787899,26.130268,0.9205038,1,0.730702394,124558,0.044873719,17.08574219,3.93939209,0.178161693,0.010860509,0.038089697,0.468083258,0.012950701
550,335,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1968B351_684.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1968B351_684_torchvision.jpg,13.28833683,0.12517524,135.36638,0.585342158,0,0.692508327,89612,0.322342359,70.87416585,32.25036621,2.255919765,0.037430804,0.087907564,0.141479731,0.037233232
259,40,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969H751_685.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1969H751_685_torchvision.jpg,9.608543307,0.09608417,40.818104,0.625069343,0,0.889789913,59054,0.199330626,57.23407593,17.78644409,3.24847725,0.02027533,0.026685166,0.006752057,0.00711678
688,1160,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969H751_685.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1969H751_685_torchvision.jpg,24.70155161,0.9229452,8.363596,0.946885032,1,0.064585073,38960,0.191327767,32.85827637,6.826763916,0.850746086,0.001222052,0.049883699,0.564415013,0.01331708
260,982,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969X181_686.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1969X181_686_torchvision.jpg,13.88815955,0.46609434,38.28095,0.77539391,0,-0.025596444,52555,0.372809456,69.61661987,20.64648438,1.865380382,0.020417748,0.037573103,0.215388775,0.00741092
